"","States","Date","Totalcases","Newcases","Confirmedcases","Probablecases","TotalPCR","TotalABT_p","TotalABT_s","Totaltests","Recovered","Totaldeath","Newdeath","Probabledeath","Confirmeddeath"
"10945","rhode-island",2020-11-18,45911,1383,45911,NA,1384565,NA,NA,1384565,3233,1284,6,NA,NA
"10946","rhode-island",2020-11-17,44528,605,44528,NA,1365592,NA,NA,1365592,3195,1278,8,NA,NA
"10947","rhode-island",2020-11-16,43923,481,43923,NA,1355717,NA,NA,1355717,3172,1270,5,NA,NA
"10948","rhode-island",2020-11-15,43442,679,43442,NA,1349522,NA,NA,1349522,3172,1265,8,NA,NA
"10949","rhode-island",2020-11-14,42763,1234,42763,NA,1335759,NA,NA,1335759,3147,1257,3,NA,NA
"10950","rhode-island",2020-11-13,41529,765,41529,NA,1315383,NA,NA,1315383,3086,1254,4,NA,NA
"10951","rhode-island",2020-11-12,40764,988,40764,NA,1301286,NA,NA,1301286,3052,1250,7,NA,NA
"10952","rhode-island",2020-11-11,39776,978,39776,NA,1281145,NA,NA,1281145,3020,1243,6,NA,NA
"10953","rhode-island",2020-11-10,38798,789,38798,NA,1267275,NA,NA,1267275,2989,1237,4,NA,NA
"10954","rhode-island",2020-11-09,38009,266,38009,NA,1257639,NA,NA,1257639,2958,1233,1,NA,NA
"10955","rhode-island",2020-11-08,37743,568,37743,NA,1253664,NA,NA,1253664,2958,1232,1,NA,NA
"10956","rhode-island",2020-11-07,37175,795,37175,NA,1239824,NA,NA,1239824,2935,1231,7,NA,NA
"10957","rhode-island",2020-11-06,36380,630,36380,NA,1217916,NA,NA,1217916,2891,1224,2,NA,NA
"10958","rhode-island",2020-11-05,35750,628,35750,NA,1200751,NA,NA,1200751,2881,1222,8,NA,NA
"10959","rhode-island",2020-11-04,35122,579,35122,NA,1184359,NA,NA,1184359,2856,1214,2,NA,NA
"10960","rhode-island",2020-11-03,34543,423,34543,NA,1170059,NA,NA,1170059,2825,1212,2,NA,NA
"10961","rhode-island",2020-11-02,34120,232,34120,NA,1158387,NA,NA,1158387,2811,1210,3,NA,NA
"10962","rhode-island",2020-11-01,33888,480,33888,NA,1153827,NA,NA,1153827,2811,1207,3,NA,NA
"10963","rhode-island",2020-10-31,33408,534,33408,NA,1141927,NA,NA,1141927,2802,1204,3,NA,NA
"10964","rhode-island",2020-10-30,32874,562,32874,NA,1124307,NA,NA,1124307,2763,1201,6,NA,NA
"10965","rhode-island",2020-10-29,32312,368,32312,NA,1106382,NA,NA,1106382,2741,1195,3,NA,NA
"10966","rhode-island",2020-10-28,31944,499,31944,NA,1091988,NA,NA,1091988,2729,1192,4,NA,NA
"10967","rhode-island",2020-10-27,31445,421,31445,NA,1077670,NA,NA,1077670,2672,1188,4,NA,NA
"10968","rhode-island",2020-10-26,31024,167,31024,NA,1067142,NA,NA,1067142,2658,1184,1,NA,NA
"10969","rhode-island",2020-10-25,30857,274,30857,NA,1063217,NA,NA,1063217,2658,1183,0,NA,NA
"10970","rhode-island",2020-10-24,30583,465,30583,NA,1053254,NA,NA,1053254,2647,1183,6,NA,NA
"10971","rhode-island",2020-10-23,30118,524,30118,NA,1034572,NA,NA,1034572,2602,1177,4,NA,NA
"10972","rhode-island",2020-10-22,29594,471,29594,NA,1015720,NA,NA,1015720,2595,1173,4,NA,NA
"10973","rhode-island",2020-10-21,29123,474,29123,NA,998560,NA,NA,998560,2580,1169,5,NA,NA
"10974","rhode-island",2020-10-20,28649,302,28649,NA,985320,NA,NA,985320,2558,1164,5,NA,NA
"10975","rhode-island",2020-10-19,28347,85,28347,NA,977911,NA,NA,977911,2546,1159,1,NA,NA
"10976","rhode-island",2020-10-18,28262,284,28262,NA,974984,NA,NA,974984,2546,1158,0,NA,NA
"10977","rhode-island",2020-10-17,27978,287,27978,NA,961007,NA,NA,961007,2535,1158,6,NA,NA
"10978","rhode-island",2020-10-16,27691,253,27691,NA,935623,NA,NA,935623,2501,1152,3,NA,NA
"10979","rhode-island",2020-10-15,27438,274,27438,NA,927184,NA,NA,927184,2493,1149,2,NA,NA
"10980","rhode-island",2020-10-14,27164,204,27164,NA,912259,NA,NA,912259,2481,1147,8,NA,NA
"10981","rhode-island",2020-10-13,26960,129,26960,NA,905649,NA,NA,905649,2463,1139,2,NA,NA
"10982","rhode-island",2020-10-12,26831,81,26831,NA,899794,NA,NA,899794,2463,1137,3,NA,NA
"10983","rhode-island",2020-10-11,26750,170,26750,NA,896450,NA,NA,896450,2455,1134,2,NA,NA
"10984","rhode-island",2020-10-10,26580,286,26580,NA,882750,NA,NA,882750,2446,1132,2,NA,NA
"10985","rhode-island",2020-10-09,26294,249,26294,NA,864638,NA,NA,864638,2422,1130,3,NA,NA
"10986","rhode-island",2020-10-08,26045,269,26045,NA,859429,NA,NA,859429,2408,1127,1,NA,NA
"10987","rhode-island",2020-10-07,25776,180,25776,NA,838482,NA,NA,838482,2402,1126,1,NA,NA
"10988","rhode-island",2020-10-06,25596,177,25596,NA,828014,NA,NA,828014,2393,1125,4,NA,NA
"10989","rhode-island",2020-10-05,25419,50,25419,NA,820305,NA,NA,820305,2381,1121,1,NA,NA
"10990","rhode-island",2020-10-04,25369,124,25369,NA,818752,NA,NA,818752,2381,1120,1,NA,NA
"10991","rhode-island",2020-10-03,25245,169,25245,NA,809951,NA,NA,809951,2374,1119,1,NA,NA
"10992","rhode-island",2020-10-02,25076,162,25076,NA,797014,NA,NA,797014,2346,1118,1,NA,NA
"10993","rhode-island",2020-10-01,24914,166,24914,NA,786200,NA,NA,786200,2342,1117,3,NA,NA
"10994","rhode-island",2020-09-30,24748,192,24748,NA,769822,NA,NA,769822,2322,1114,1,NA,NA
"10995","rhode-island",2020-09-29,24556,132,24556,NA,760228,NA,NA,760228,2316,1113,3,NA,NA
"10996","rhode-island",2020-09-28,24424,26,24424,NA,753156,NA,NA,753156,2278,1110,0,NA,NA
"10997","rhode-island",2020-09-27,24398,114,24398,NA,751148,NA,NA,751148,2278,1110,0,NA,NA
"10998","rhode-island",2020-09-26,24284,103,24284,NA,741963,NA,NA,741963,2278,1110,3,NA,NA
"10999","rhode-island",2020-09-25,24181,-130,24181,NA,727469,NA,NA,727469,2278,1107,1,NA,NA
"11000","rhode-island",2020-09-24,24311,134,24311,NA,717047,NA,NA,717047,2278,1106,4,NA,NA
"11001","rhode-island",2020-09-23,24177,133,24177,NA,706578,NA,NA,706578,2275,1102,3,NA,NA
"11002","rhode-island",2020-09-22,24044,112,24044,NA,696808,NA,NA,696808,2272,1099,2,NA,NA
"11003","rhode-island",2020-09-21,23932,52,23932,NA,690281,NA,NA,690281,2268,1097,3,NA,NA
"11004","rhode-island",2020-09-20,23880,82,23880,NA,688145,NA,NA,688145,2268,1094,3,NA,NA
"11005","rhode-island",2020-09-19,23798,178,23798,NA,679854,NA,NA,679854,2265,1091,3,NA,NA
"11006","rhode-island",2020-09-18,23620,132,23620,NA,675108,NA,NA,675108,2244,1088,3,NA,NA
"11007","rhode-island",2020-09-17,23488,130,23488,NA,665926,NA,NA,665926,2236,1085,4,NA,NA
"11008","rhode-island",2020-09-16,23358,108,23358,NA,654103,NA,NA,654103,2235,1081,3,NA,NA
"11009","rhode-island",2020-09-15,23250,120,23250,NA,642567,NA,NA,642567,2228,1078,3,NA,NA
"11010","rhode-island",2020-09-14,23130,32,23130,NA,635718,NA,NA,635718,2223,1075,0,NA,NA
"11011","rhode-island",2020-09-13,23098,99,23098,NA,633510,NA,NA,633510,2223,1075,3,NA,NA
"11012","rhode-island",2020-09-12,22999,94,22999,NA,628091,NA,NA,628091,2220,1072,1,NA,NA
"11013","rhode-island",2020-09-11,22905,123,22905,NA,615683,NA,NA,615683,2201,1071,4,NA,NA
"11014","rhode-island",2020-09-10,22782,106,22782,NA,606906,NA,NA,606906,2197,1067,5,NA,NA
"11015","rhode-island",2020-09-09,22676,84,22676,NA,598317,NA,NA,598317,2185,1062,3,NA,NA
"11016","rhode-island",2020-09-08,22592,20,22592,NA,582612,NA,NA,582612,2179,1059,0,NA,NA
"11017","rhode-island",2020-09-07,22572,53,22572,NA,581174,NA,NA,581174,2179,1059,1,NA,NA
"11018","rhode-island",2020-09-06,22519,35,22519,NA,577163,NA,NA,577163,2172,1058,0,NA,NA
"11019","rhode-island",2020-09-05,22484,241,22484,NA,570929,NA,NA,570929,2163,1058,3,NA,NA
"11020","rhode-island",2020-09-04,22243,100,22243,NA,557522,NA,NA,557522,2147,1055,0,NA,NA
"11021","rhode-island",2020-09-03,22143,65,22143,NA,547593,NA,NA,547593,2137,1055,4,NA,NA
"11022","rhode-island",2020-09-02,22078,76,22078,NA,536139,NA,NA,536139,2130,1051,1,NA,NA
"11023","rhode-island",2020-09-01,22002,53,22002,NA,530488,NA,NA,530488,2113,1050,2,NA,NA
"11024","rhode-island",2020-08-31,21949,46,21949,NA,524414,NA,NA,524414,2108,1048,1,NA,NA
"11025","rhode-island",2020-08-30,21903,46,21903,NA,520478,NA,NA,520478,2108,1047,0,NA,NA
"11026","rhode-island",2020-08-29,21857,174,21857,NA,515142,NA,NA,515142,2101,1047,1,NA,NA
"11027","rhode-island",2020-08-28,21683,94,21683,NA,504904,NA,NA,504904,2084,1046,2,NA,NA
"11028","rhode-island",2020-08-27,21589,135,21589,NA,495575,NA,NA,495575,2073,1044,3,NA,NA
"11029","rhode-island",2020-08-26,21454,82,21454,NA,485026,NA,NA,485026,2069,1041,2,NA,NA
"11030","rhode-island",2020-08-25,21372,70,21372,NA,479383,NA,NA,479383,2059,1039,4,NA,NA
"11031","rhode-island",2020-08-24,21302,39,21302,NA,473670,NA,NA,473670,2052,1035,0,NA,NA
"11032","rhode-island",2020-08-23,21263,88,21263,NA,470162,NA,NA,470162,2052,1035,0,NA,NA
"11033","rhode-island",2020-08-22,21175,153,21175,NA,464672,NA,NA,464672,2040,1035,5,NA,NA
"11034","rhode-island",2020-08-21,21022,151,21022,NA,454977,NA,NA,454977,2031,1030,2,NA,NA
"11035","rhode-island",2020-08-20,20871,76,20871,NA,444574,NA,NA,444574,2021,1028,1,NA,NA
"11036","rhode-island",2020-08-19,20795,103,20795,NA,440127,NA,NA,440127,2013,1027,3,NA,NA
"11037","rhode-island",2020-08-18,20692,120,20692,NA,436191,NA,NA,436191,2004,1024,1,NA,NA
"11038","rhode-island",2020-08-17,20572,58,20572,NA,431005,NA,NA,431005,1982,1023,1,NA,NA
"11039","rhode-island",2020-08-16,20514,75,20514,NA,428977,NA,NA,428977,1982,1022,0,NA,NA
"11040","rhode-island",2020-08-15,20439,104,20439,NA,425315,NA,NA,425315,1972,1022,1,NA,NA
"11041","rhode-island",2020-08-14,20335,95,20335,NA,420733,NA,NA,420733,1953,1021,2,NA,NA
"11042","rhode-island",2020-08-13,20240,111,20240,NA,416203,NA,NA,416203,1943,1019,1,NA,NA
"11043","rhode-island",2020-08-12,20129,76,20129,NA,412049,NA,NA,412049,1929,1018,2,NA,NA
"11044","rhode-island",2020-08-11,20053,119,20053,NA,408074,NA,NA,408074,1911,1016,1,NA,NA
"11045","rhode-island",2020-08-10,19934,28,19934,NA,403932,NA,NA,403932,1900,1015,0,NA,NA
"11046","rhode-island",2020-08-09,19906,74,19906,NA,402375,NA,NA,402375,1900,1015,0,NA,NA
"11047","rhode-island",2020-08-08,19832,94,19832,NA,398976,NA,NA,398976,1895,1015,1,NA,NA
"11048","rhode-island",2020-08-07,19738,127,19738,NA,394749,NA,NA,394749,1876,1014,0,NA,NA
"11049","rhode-island",2020-08-06,19611,130,19611,NA,389969,NA,NA,389969,1866,1014,2,NA,NA
"11050","rhode-island",2020-08-05,19481,91,19481,NA,384487,NA,NA,384487,1855,1012,1,NA,NA
"11051","rhode-island",2020-08-04,19390,144,19390,NA,380973,NA,NA,380973,1848,1011,1,NA,NA
"11052","rhode-island",2020-08-03,19246,224,19246,NA,376009,NA,NA,376009,1838,1010,3,NA,NA
"11053","rhode-island",2020-08-02,19022,0,19022,NA,373276,NA,NA,373276,1823,1007,0,NA,NA
"11054","rhode-island",2020-08-01,19022,0,19022,NA,369302,NA,NA,369302,1823,1007,0,NA,NA
"11055","rhode-island",2020-07-31,19022,72,19022,NA,364126,NA,NA,364126,1823,1007,0,NA,NA
"11056","rhode-island",2020-07-30,18950,150,18950,NA,360095,NA,NA,360095,1813,1007,0,NA,NA
"11057","rhode-island",2020-07-29,18800,75,18800,NA,355196,NA,NA,355196,1810,1007,2,NA,NA
"11058","rhode-island",2020-07-28,18725,210,18725,NA,351472,NA,NA,351472,1803,1005,1,NA,NA
"11059","rhode-island",2020-07-27,18515,291,18515,NA,347435,NA,NA,347435,1792,1004,2,NA,NA
"11060","rhode-island",2020-07-26,18224,0,18224,NA,344434,NA,NA,344434,1769,1002,0,NA,NA
"11061","rhode-island",2020-07-25,18224,0,18224,NA,340063,NA,NA,340063,1769,1002,0,NA,NA
"11062","rhode-island",2020-07-24,18224,76,18224,NA,334238,NA,NA,334238,1769,1002,1,NA,NA
"11063","rhode-island",2020-07-23,18148,86,18148,NA,330072,NA,NA,330072,1759,1001,4,NA,NA
"11064","rhode-island",2020-07-22,18062,76,18062,NA,326177,NA,NA,326177,1749,997,1,NA,NA
"11065","rhode-island",2020-07-21,17986,82,17986,NA,321849,NA,NA,321849,1741,996,1,NA,NA
"11066","rhode-island",2020-07-20,17904,111,17904,NA,319187,NA,NA,319187,1738,995,5,NA,NA
"11067","rhode-island",2020-07-19,17793,0,17793,NA,316540,NA,NA,316540,1717,990,0,NA,NA
"11068","rhode-island",2020-07-18,17793,0,17793,NA,313327,NA,NA,313327,1717,990,0,NA,NA
"11069","rhode-island",2020-07-17,17793,82,17793,NA,309068,NA,NA,309068,1717,990,2,NA,NA
"11070","rhode-island",2020-07-16,17711,71,17711,NA,305294,NA,NA,305294,1711,988,1,NA,NA
"11071","rhode-island",2020-07-15,17640,52,17640,NA,301062,NA,NA,301062,1707,987,2,NA,NA
"11072","rhode-island",2020-07-14,17588,101,17588,NA,297749,NA,NA,297749,1692,985,1,NA,NA
"11073","rhode-island",2020-07-13,17487,175,17487,NA,294527,NA,NA,294527,1691,984,8,NA,NA
"11074","rhode-island",2020-07-12,17312,0,17312,NA,292723,NA,NA,292723,1685,976,0,NA,NA
"11075","rhode-island",2020-07-11,17312,0,17312,NA,289789,NA,NA,289789,1685,976,0,NA,NA
"11076","rhode-island",2020-07-10,17312,69,17312,NA,285282,NA,NA,285282,1685,976,2,NA,NA
"11077","rhode-island",2020-07-09,17243,39,17243,NA,281535,NA,NA,281535,1684,974,3,NA,NA
"11078","rhode-island",2020-07-08,17204,0,17204,NA,278058,NA,NA,278058,1683,971,2,NA,NA
"11079","rhode-island",2020-07-07,17204,41,17204,NA,274545,NA,NA,274545,1677,969,9,NA,NA
"11080","rhode-island",2020-07-06,17163,55,17163,NA,271658,NA,NA,271658,1657,960,0,NA,NA
"11081","rhode-island",2020-07-05,17108,24,17108,NA,268696,NA,NA,268696,1657,960,0,NA,NA
"11082","rhode-island",2020-07-04,17084,27,17084,NA,266322,NA,NA,266322,1657,960,0,NA,NA
"11083","rhode-island",2020-07-03,17057,22,17057,NA,264265,NA,NA,264265,1657,960,1,NA,NA
"11084","rhode-island",2020-07-02,17035,59,17035,NA,261389,NA,NA,261389,1644,959,3,NA,NA
"11085","rhode-island",2020-07-01,16976,65,16976,NA,257151,NA,NA,257151,1638,956,6,NA,NA
"11086","rhode-island",2020-06-30,16911,40,16911,NA,255154,NA,NA,255154,1631,950,4,NA,NA
"11087","rhode-island",2020-06-29,16871,36,16871,NA,251398,NA,NA,251398,1627,946,19,NA,NA
"11088","rhode-island",2020-06-28,16835,22,16835,NA,249912,NA,NA,249912,1600,927,0,NA,NA
"11089","rhode-island",2020-06-27,16813,36,16813,NA,246628,NA,NA,246628,1600,927,0,NA,NA
"11090","rhode-island",2020-06-26,16777,69,16777,NA,244091,NA,NA,244091,1600,927,7,NA,NA
"11091","rhode-island",2020-06-25,16708,45,16708,NA,241120,NA,NA,241120,1588,920,8,NA,NA
"11092","rhode-island",2020-06-24,16663,51,16663,NA,237506,NA,NA,237506,1573,912,6,NA,NA
"11093","rhode-island",2020-06-23,16612,77,16612,NA,233518,NA,NA,233518,1562,906,3,NA,NA
"11094","rhode-island",2020-06-22,16535,59,16535,NA,229672,NA,NA,229672,1554,903,9,NA,NA
"11095","rhode-island",2020-06-21,16476,27,16476,NA,228600,NA,NA,228600,1515,894,0,NA,NA
"11096","rhode-island",2020-06-20,16449,36,16449,NA,226642,NA,NA,226642,1515,894,0,NA,NA
"11097","rhode-island",2020-06-19,16413,59,16413,NA,222743,NA,NA,222743,1515,894,9,NA,NA
"11098","rhode-island",2020-06-18,16354,71,16354,NA,219563,NA,NA,219563,1502,885,9,NA,NA
"11099","rhode-island",2020-06-17,16283,51,16283,NA,216622,NA,NA,216622,1489,876,11,NA,NA
"11100","rhode-island",2020-06-16,16232,52,16232,NA,213504,NA,NA,213504,1479,865,14,NA,NA
"11101","rhode-island",2020-06-15,16180,76,16180,NA,210220,NA,NA,210220,1474,851,18,NA,NA
"11102","rhode-island",2020-06-14,16104,32,16104,NA,208110,NA,NA,208110,1435,833,0,NA,NA
"11103","rhode-island",2020-06-13,16072,49,16072,NA,204980,NA,NA,204980,1435,833,0,NA,NA
"11104","rhode-island",2020-06-12,16023,81,16023,NA,200175,NA,NA,200175,1435,833,10,NA,NA
"11105","rhode-island",2020-06-11,15942,87,15942,NA,196488,NA,NA,196488,1419,823,11,NA,NA
"11106","rhode-island",2020-06-10,15855,104,15855,NA,193309,NA,NA,193309,1406,812,4,NA,NA
"11107","rhode-island",2020-06-09,15751,68,15751,NA,190419,NA,NA,190419,1398,808,9,NA,NA
"11108","rhode-island",2020-06-08,15683,45,15683,NA,188453,NA,NA,188453,1390,799,27,NA,NA
"11109","rhode-island",2020-06-07,15638,49,15638,NA,186766,NA,NA,186766,1336,772,0,NA,NA
"11110","rhode-island",2020-06-06,15589,68,15589,NA,183962,NA,NA,183962,1336,772,0,NA,NA
"11111","rhode-island",2020-06-05,15521,105,15521,NA,180235,NA,NA,180235,1336,772,16,NA,NA
"11112","rhode-island",2020-06-04,15416,117,15416,NA,175501,NA,NA,175501,1326,756,14,NA,NA
"11113","rhode-island",2020-06-03,15299,105,15299,NA,171766,NA,NA,171766,1311,742,10,NA,NA
"11114","rhode-island",2020-06-02,15194,107,15194,NA,168468,NA,NA,168468,1302,732,12,NA,NA
"11115","rhode-island",2020-06-01,15087,99,15087,NA,165474,NA,NA,165474,1281,720,2,NA,NA
"11116","rhode-island",2020-05-31,14988,76,14988,NA,163648,NA,NA,163648,1252,718,7,NA,NA
"11117","rhode-island",2020-05-30,14912,104,14912,NA,159525,NA,NA,159525,1225,711,18,NA,NA
"11118","rhode-island",2020-05-29,14808,178,14808,NA,155185,NA,NA,155185,1206,693,16,NA,NA
"11119","rhode-island",2020-05-28,14630,132,14630,NA,151469,NA,NA,151469,1186,677,22,NA,NA
"11120","rhode-island",2020-05-27,14498,133,14498,NA,149128,NA,NA,149128,1175,655,21,NA,NA
"11121","rhode-island",2020-05-26,14365,154,14365,NA,146224,NA,NA,146224,1158,634,26,NA,NA
"11122","rhode-island",2020-05-25,14211,70,14211,NA,144705,NA,NA,144705,1119,608,0,NA,NA
"11123","rhode-island",2020-05-24,14141,84,14141,NA,143184,NA,NA,143184,1119,608,11,NA,NA
"11124","rhode-island",2020-05-23,14057,108,14057,NA,140202,NA,NA,140202,1106,597,18,NA,NA
"11125","rhode-island",2020-05-22,13949,201,13949,NA,136692,NA,NA,136692,1084,579,23,NA,NA
"11126","rhode-island",2020-05-21,13748,169,13748,NA,132561,NA,NA,132561,1047,556,18,NA,NA
"11127","rhode-island",2020-05-20,13579,187,13579,NA,129465,NA,NA,129465,1030,538,6,NA,NA
"11128","rhode-island",2020-05-19,13392,215,13392,NA,125882,NA,NA,125882,1023,532,26,NA,NA
"11129","rhode-island",2020-05-18,13177,137,13177,NA,123631,NA,NA,123631,1012,506,7,NA,NA
"11130","rhode-island",2020-05-17,13040,125,13040,NA,120632,NA,NA,120632,972,499,10,NA,NA
"11131","rhode-island",2020-05-16,12915,252,12915,NA,116042,NA,NA,116042,947,489,10,NA,NA
"11132","rhode-island",2020-05-15,12663,232,12663,NA,112203,NA,NA,112203,919,479,11,NA,NA
"11133","rhode-island",2020-05-14,12431,228,12431,NA,108466,NA,NA,108466,903,468,6,NA,NA
"11134","rhode-island",2020-05-13,12203,196,12203,NA,104485,NA,NA,104485,886,462,18,NA,NA
"11135","rhode-island",2020-05-12,12007,219,12007,NA,101487,NA,NA,101487,863,444,14,NA,NA
"11136","rhode-island",2020-05-11,11788,175,11788,NA,99373,NA,NA,99373,841,430,8,NA,NA
"11137","rhode-island",2020-05-10,11613,186,11613,NA,96976,NA,NA,96976,809,422,4,NA,NA
"11138","rhode-island",2020-05-09,11427,286,11427,NA,93176,NA,NA,93176,772,418,19,NA,NA
"11139","rhode-island",2020-05-08,11141,231,11141,NA,90219,NA,NA,90219,730,399,11,NA,NA
"11140","rhode-island",2020-05-07,10910,271,10910,NA,86825,NA,NA,86825,696,388,18,NA,NA
"11141","rhode-island",2020-05-06,10639,342,10639,NA,83508,NA,NA,83508,665,370,15,NA,NA
"11142","rhode-island",2020-05-05,10297,303,10297,NA,80202,NA,NA,80202,639,355,14,NA,NA
"11143","rhode-island",2020-05-04,9994,291,9994,NA,77717,NA,NA,77717,601,341,21,NA,NA
"11144","rhode-island",2020-05-03,9703,181,9703,NA,75274,NA,NA,75274,565,320,24,NA,NA
"11145","rhode-island",2020-05-02,9522,189,9522,NA,73091,NA,NA,73091,531,296,17,NA,NA
"11146","rhode-island",2020-05-01,9333,317,9333,NA,69551,NA,NA,69551,485,279,13,NA,NA
"11147","rhode-island",2020-04-30,9016,348,9016,NA,66350,NA,NA,66350,461,266,15,NA,NA
"11148","rhode-island",2020-04-29,8668,372,8668,NA,62531,NA,NA,62531,391,251,12,NA,NA
"11149","rhode-island",2020-04-28,8296,324,8296,NA,59858,NA,NA,59858,466,239,6,NA,NA
"11150","rhode-island",2020-04-27,7972,203,7972,NA,57989,NA,NA,57989,452,233,7,NA,NA
"11151","rhode-island",2020-04-26,7769,276,7769,NA,55364,NA,NA,55364,433,226,11,NA,NA
"11152","rhode-island",2020-04-25,7493,305,7493,NA,52765,NA,NA,52765,410,215,13,NA,NA
"11153","rhode-island",2020-04-24,7188,415,7188,NA,48990,NA,NA,48990,377,202,-11,NA,NA
"11154","rhode-island",2020-04-23,6773,419,6773,NA,46041,NA,NA,46041,342,213,12,NA,NA
"11155","rhode-island",2020-04-22,6354,382,6354,NA,43233,NA,NA,43233,315,201,15,NA,NA
"11156","rhode-island",2020-04-21,5972,387,5972,NA,40679,NA,NA,40679,315,186,11,NA,NA
"11157","rhode-island",2020-04-20,5585,378,5585,NA,38378,NA,NA,38378,267,175,11,NA,NA
"11158","rhode-island",2020-04-19,5207,339,5207,NA,35950,NA,NA,35950,244,164,14,NA,NA
"11159","rhode-island",2020-04-18,4868,283,4868,NA,33904,NA,NA,33904,217,150,32,NA,NA
"11160","rhode-island",2020-04-17,4585,290,4585,NA,31779,NA,NA,31779,196,118,13,NA,NA
"11161","rhode-island",2020-04-16,4295,392,4295,NA,28838,NA,NA,28838,182,105,18,NA,NA
"11162","rhode-island",2020-04-15,3903,307,3903,NA,26688,NA,NA,26688,168,87,7,NA,NA
"11163","rhode-island",2020-04-14,3596,267,3596,NA,24612,NA,NA,24612,135,80,7,NA,NA
"11164","rhode-island",2020-04-13,3329,187,3329,NA,23516,NA,NA,23516,135,73,10,NA,NA
"11165","rhode-island",2020-04-12,3142,289,3142,NA,21532,NA,NA,21532,35,63,7,NA,NA
"11166","rhode-island",2020-04-11,2853,280,2853,NA,19330,NA,NA,19330,35,56,7,NA,NA
"11167","rhode-island",2020-04-10,2573,404,2573,NA,16337,NA,NA,16337,35,49,6,NA,NA
"11168","rhode-island",2020-04-09,2169,279,2169,NA,14538,NA,NA,14538,35,43,8,NA,NA
"11169","rhode-island",2020-04-08,1890,273,1890,NA,12528,NA,NA,12528,35,35,5,NA,NA
"11170","rhode-island",2020-04-07,1617,261,1617,NA,10615,NA,NA,10615,35,30,3,NA,NA
"11171","rhode-island",2020-04-06,1356,206,1356,NA,8691,NA,NA,8691,35,27,2,NA,NA
"11172","rhode-island",2020-04-05,1150,182,1150,NA,7348,NA,NA,7348,35,25,8,NA,NA
"11173","rhode-island",2020-04-04,968,137,968,NA,6545,NA,NA,6545,35,17,3,NA,NA
"11174","rhode-island",2020-04-03,831,101,831,NA,5663,NA,NA,5663,35,14,2,NA,NA
"11175","rhode-island",2020-04-02,730,62,730,NA,5134,NA,NA,5134,35,12,2,NA,NA
"11176","rhode-island",2020-04-01,668,100,668,NA,4337,NA,NA,4337,35,10,2,NA,NA
"11177","south-carolina",2020-12-10,241686,2242,225053,16633,2614236,NA,93980,2708216,123503,4627,15,336,4291
"11178","south-carolina",2020-12-09,239444,2490,223140,16304,2596781,NA,93470,2690251,122416,4612,27,332,4280
"11179","south-carolina",2020-12-08,236954,2302,220961,15993,2581328,NA,93235,2674563,121359,4585,6,332,4253
"11180","south-carolina",2020-12-07,234652,2553,218820,15832,2554866,NA,92912,2647778,120652,4579,13,330,4249
"11181","south-carolina",2020-12-06,232099,2864,216378,15721,2528191,NA,92607,2620798,119844,4566,49,329,4237
"11182","south-carolina",2020-12-05,229235,3222,213795,15440,2503921,NA,92060,2595981,118984,4517,21,323,4194
"11183","south-carolina",2020-12-04,226013,2950,210995,15018,2474899,NA,91560,2566459,118168,4496,30,321,4175
"11184","south-carolina",2020-12-03,223063,2228,208435,14628,2449100,NA,91078,2540178,117338,4466,22,321,4145
